Customer_ID,Age,Gender,Income_Level,Education_Level,Marital_Status,Credit_Score,Monthly_Expenditure,Payment_Default,Card_Type,Transaction_Frequency,Online_Purchase_Ratio,Spending_Category,Transaction_Amount,Monthly_Income,Monthly_Income_INR,Monthly_Expenditure_INR,Transaction_Amount_INR,City_or_State
CUST0001685,77,Female,Low,Bachelor's,Divorced,712,1459.14,No,Standard,10,0.36,Groceries,145.91,1097.2,91067.6,121108.62,12110.53,Gujarat
CUST0001686,50,Female,Low,Bachelor's,Married,318,2431.87,No,Gold,35,0.37,Electronics,69.48,2253.44,187035.52,201845.21,5766.84,Rajasthan
CUST0001687,40,Female,Medium,Master's,Married,646,2406.73,Yes,Gold,45,0.82,Education,53.48,5337.72,443030.76,199758.59,4438.84,Madhya Pradesh
CUST0001688,72,Female,Medium,Master's,Married,336,2003.29,No,Platinum,44,0.69,Travel,45.53,4318.86,358465.38,166273.07,3778.99,Gujarat
CUST0001689,45,Male,Medium,Master's,Married,391,4121.31,No,Standard,34,0.88,Healthcare,121.22,6787.6,563370.8,342068.73,10061.26,Bangalore
CUST0001690,49,Male,High,High School,Divorced,484,2310.7,No,Gold,25,0.58,Utilities,92.43,9571.13,794403.79,191788.1,7671.69,Hyderabad
CUST0001691,67,Male,Low,Bachelor's,Married,327,3057.86,No,Gold,45,0.29,Other,67.95,1212.08,100602.64,253802.38,5639.85,Kolkata
CUST0001692,24,Female,Medium,Master's,Married,847,4488.05,No,Platinum,48,0.36,Travel,93.5,4237.53,351714.99,372508.15,7760.5,Maharashtra
CUST0001693,46,Female,Medium,High School,Married,671,4344.54,No,Standard,22,0.36,Online Shopping,197.48,4355.81,361532.23,360596.82,16390.84,Hyderabad
CUST0001694,25,Female,Low,Bachelor's,Single,829,4463.07,No,Gold,27,0.36,Entertainment,165.3,2892.03,240038.49,370434.81,13719.9,Maharashtra
CUST0001695,18,Female,High,Master's,Married,644,1423.02,No,Standard,42,0.64,Dining,33.88,12264.84,1017981.72,118110.66,2812.04,Hyderabad
CUST0001696,74,Male,Medium,Bachelor's,Married,718,271.41,No,Gold,27,0.52,Groceries,10.05,6569.33,545254.39,22527.03,834.15,Delhi
CUST0001697,72,Male,Medium,High School,Single,495,1379.23,No,Standard,32,0.41,Education,43.1,4756.63,394800.29,114476.09,3577.3,Maharashtra
CUST0001698,20,Female,High,High School,Married,377,1465.67,No,Standard,40,0.22,Dining,36.64,8407.62,697832.46,121650.61,3041.12,West Bengal
CUST0001699,41,Female,Medium,Bachelor's,Married,466,4555.87,No,Gold,29,0.12,Online Shopping,157.1,3622.42,300660.86,378137.21,13039.3,Uttar Pradesh
CUST0001700,40,Other,Low,High School,Divorced,389,3281.29,No,Standard,11,0.28,Other,298.3,1251.42,103867.86,272347.07,24758.9,Hyderabad
CUST0001701,76,Male,Medium,Bachelor's,Single,563,500.35,No,Standard,22,0.19,Travel,22.74,3104.12,257641.96,41529.05,1887.42,Ahmedabad
CUST0001702,78,Female,Medium,Master's,Married,771,763.36,No,Standard,24,0.73,Electronics,31.81,4800.53,398443.99,63358.88,2640.23,Chennai
CUST0001703,25,Female,Low,High School,Married,507,862.81,No,Standard,9,0.19,Travel,95.87,1323.91,109884.53,71613.23,7957.21,Tamil Nadu
CUST0001704,71,Female,Low,Master's,Single,570,3189.07,No,Platinum,22,0.68,Travel,144.96,2488.09,206511.47,264692.81,12031.68,Karnataka
CUST0001705,74,Female,Medium,Bachelor's,Married,562,3703.53,No,Gold,46,0.41,Online Shopping,80.51,5999.52,497960.16,307392.99,6682.33,Gujarat
CUST0001706,64,Female,Medium,High School,Single,805,4312.26,No,Platinum,44,0.16,Online Shopping,98.01,5702.97,473346.51,357917.58,8134.83,Lucknow
CUST0001707,54,Male,Low,Master's,Single,811,4709.12,No,Standard,37,0.75,Healthcare,127.27,2394.42,198736.86,390856.96,10563.41,Lucknow
CUST0001708,20,Female,Medium,Master's,Single,823,1088.35,No,Platinum,19,0.56,Entertainment,57.28,5035.56,417951.48,90333.05,4754.24,Kolkata
CUST0001709,68,Female,High,Bachelor's,Single,611,1617.89,No,Standard,39,0.29,Dining,41.48,13882.06,1152210.98,134284.87,3442.84,Uttar Pradesh
CUST0001710,50,Female,Low,Master's,Married,473,1277.58,No,Gold,5,0.82,Electronics,255.52,1820.62,151111.46,106039.14,21208.16,Hyderabad
CUST0001711,45,Female,Low,Master's,Single,730,1857.93,No,Standard,25,0.14,Electronics,74.32,1021.79,84808.57,154208.19,6168.56,Jaipur
CUST0001712,64,Male,Medium,Master's,Married,762,4581.86,No,Gold,12,0.26,Healthcare,381.82,3108.42,257998.86,380294.38,31691.06,Lucknow
CUST0001713,25,Male,Low,Bachelor's,Married,400,2918.05,No,Gold,11,0.7,Online Shopping,265.28,1816.93,150805.19,242198.15,22018.24,Chennai
CUST0001714,51,Other,Medium,Master's,Married,315,3717.14,No,Standard,45,0.67,Utilities,82.6,4247.18,352515.94,308522.62,6855.8,Lucknow
CUST0001715,52,Female,Low,PhD,Divorced,557,2501.58,No,Standard,48,0.33,Entertainment,52.12,1210.13,100440.79,207631.14,4325.96,Uttar Pradesh
CUST0001716,49,Female,Medium,Master's,Married,543,241.4,No,Gold,44,0.15,Healthcare,5.49,4020.71,333718.93,20036.2,455.67,Gujarat
CUST0001717,41,Male,Medium,High School,Married,647,414.56,No,Standard,44,0.79,Electronics,9.42,5484.52,455215.16,34408.48,781.86,Kolkata
CUST0001718,31,Female,Medium,Bachelor's,Single,548,2735.82,No,Standard,34,0.35,Travel,80.47,4790.88,397643.04,227073.06,6679.01,Pune
CUST0001719,49,Female,High,Bachelor's,Married,404,3622.07,No,Standard,42,0.26,Entertainment,86.24,11974.83,993910.89,300631.81,7157.92,Maharashtra
CUST0001720,73,Female,High,High School,Married,586,1155.12,No,Gold,39,0.51,Utilities,29.62,14183.94,1177267.02,95874.96,2458.46,West Bengal
CUST0001721,63,Male,Medium,PhD,Single,468,3637.36,No,Platinum,6,0.83,Online Shopping,606.23,5824.94,483470.02,301900.88,50317.09,Telangana
CUST0001722,60,Female,Medium,High School,Single,719,4072.26,No,Standard,12,0.13,Healthcare,339.36,4048.34,336012.22,337997.58,28166.88,Jaipur
CUST0001723,33,Female,Low,High School,Single,346,2118.3,No,Standard,42,0.71,Online Shopping,50.44,2599.94,215795.02,175818.9,4186.52,Ahmedabad
CUST0001724,21,Male,Medium,Master's,Married,342,3757.45,No,Platinum,8,0.56,Healthcare,469.68,4867.22,403979.26,311868.35,38983.44,Uttar Pradesh
CUST0001725,69,Female,Low,Bachelor's,Married,620,2079.75,No,Gold,41,0.44,Electronics,50.73,2910.13,241540.79,172619.25,4210.59,Bangalore
CUST0001726,54,Female,High,High School,Married,520,3423.92,No,Standard,25,0.7,Utilities,136.96,12594.02,1045303.66,284185.36,11367.68,Chennai
CUST0001727,71,Female,Medium,Bachelor's,Single,812,3843.59,No,Platinum,17,0.87,Healthcare,226.09,4134.49,343162.67,319017.97,18765.47,West Bengal
CUST0001728,38,Female,Medium,Bachelor's,Married,740,4960.44,No,Standard,13,0.28,Electronics,381.57,6284.78,521636.74,411716.52,31670.31,Madhya Pradesh
CUST0001729,31,Male,Low,High School,Single,443,1792.44,No,Standard,49,0.21,Healthcare,36.58,1465.81,121662.23,148772.52,3036.14,Uttar Pradesh
CUST0001730,48,Male,Medium,PhD,Single,327,2114.1,No,Platinum,33,0.83,Online Shopping,64.06,6051.32,502259.56,175470.3,5316.98,Tamil Nadu
CUST0001731,72,Male,High,Bachelor's,Married,466,911.54,No,Platinum,45,0.64,Travel,20.26,12064.85,1001382.55,75657.82,1681.58,Gujarat
CUST0001732,65,Male,Medium,Bachelor's,Single,548,1099.96,No,Standard,28,0.45,Electronics,39.28,4192.43,347971.69,91296.68,3260.24,Madhya Pradesh
CUST0001733,35,Female,High,Bachelor's,Single,656,3497.64,No,Standard,20,0.56,Education,174.88,12086.15,1003150.45,290304.12,14515.04,Ahmedabad
CUST0001734,24,Male,Low,Bachelor's,Single,410,4593.52,No,Standard,16,0.7,Education,287.1,2259.32,187523.56,381262.16,23829.3,Maharashtra
CUST0001735,27,Female,Medium,Bachelor's,Married,533,2033.56,No,Standard,6,0.72,Entertainment,338.93,6962.27,577868.41,168785.48,28131.19,Rajasthan
CUST0001736,24,Other,High,Bachelor's,Divorced,323,981.24,No,Standard,23,0.84,Entertainment,42.66,9315.01,773145.83,81442.92,3540.78,Punjab
CUST0001737,50,Female,Medium,Bachelor's,Married,325,1496.99,No,Standard,34,0.44,Travel,44.03,4853.93,402876.19,124250.17,3654.49,Delhi
CUST0001738,40,Female,High,Master's,Married,680,2329.75,No,Platinum,20,0.33,Groceries,116.49,13294.17,1103416.11,193369.25,9668.67,Jaipur
CUST0001739,38,Female,Low,High School,Single,645,1524.19,No,Platinum,28,0.61,Education,54.44,2503.13,207759.79,126507.77,4518.52,Jaipur
CUST0001740,36,Female,Low,Bachelor's,Married,677,1244.54,No,Gold,17,0.43,Groceries,73.21,2521.85,209313.55,103296.82,6076.43,Tamil Nadu
CUST0001741,65,Male,High,Master's,Married,821,3706.32,No,Gold,9,0.58,Travel,411.81,14205.06,1179019.98,307624.56,34180.23,Karnataka
CUST0001742,78,Male,Low,High School,Single,316,138.44,No,Standard,27,0.44,Utilities,5.13,2011.94,166991.02,11490.52,425.79,Gujarat
CUST0001743,36,Female,High,High School,Single,544,2742.23,No,Standard,42,0.22,Education,65.29,7237.07,600676.81,227605.09,5419.07,West Bengal
CUST0001744,53,Female,High,Bachelor's,Single,838,3989.46,No,Standard,35,0.48,Online Shopping,113.98,7197.82,597419.06,331125.18,9460.34,Chennai
CUST0001745,46,Female,Low,Bachelor's,Married,501,1404.52,No,Gold,21,0.65,Travel,66.88,2467.62,204812.46,116575.16,5551.04,Kolkata
CUST0001746,77,Female,Medium,High School,Single,547,3056.13,No,Standard,7,0.74,Electronics,436.59,3362.44,279082.52,253658.79,36236.97,Chennai
CUST0001747,35,Female,Low,Bachelor's,Married,417,3377.61,No,Platinum,30,0.49,Other,112.59,1676.87,139180.21,280341.63,9344.97,Mumbai
CUST0001748,19,Male,Medium,Bachelor's,Single,308,3309.62,No,Gold,17,0.23,Online Shopping,194.68,6903.59,572997.97,274698.46,16158.44,Madhya Pradesh
CUST0001749,18,Other,Low,Bachelor's,Single,322,2284.66,No,Standard,48,0.43,Healthcare,47.6,2674.02,221943.66,189626.78,3950.8,Ahmedabad
CUST0001750,64,Female,Low,Bachelor's,Married,539,1798.23,No,Standard,42,0.73,Education,42.82,1123.02,93210.66,149253.09,3554.06,Telangana
CUST0001751,22,Male,Medium,Bachelor's,Married,326,4196.03,No,Gold,26,0.43,Healthcare,161.39,5003.9,415323.7,348270.49,13395.37,Gujarat
CUST0001752,37,Female,Medium,Master's,Single,380,3816.39,No,Platinum,25,0.66,Education,152.66,6995.61,580635.63,316760.37,12670.78,Gujarat
CUST0001753,28,Male,High,Master's,Single,498,1674.15,No,Gold,33,0.51,Groceries,50.73,9215.77,764908.91,138954.45,4210.59,Bangalore
CUST0001754,59,Female,High,Master's,Single,391,604.79,No,Standard,49,0.29,Travel,12.34,8526.55,707703.65,50197.57,1024.22,Ahmedabad
CUST0001755,19,Female,Medium,Bachelor's,Single,383,451.86,No,Gold,43,0.74,Electronics,10.51,3066.43,254513.69,37504.38,872.33,Ahmedabad
CUST0001756,20,Male,Medium,Bachelor's,Single,599,561.95,No,Standard,9,0.17,Travel,62.44,5884.13,488382.79,46641.85,5182.52,Bangalore
CUST0001757,40,Female,High,Bachelor's,Divorced,595,2956.06,No,Platinum,18,0.52,Dining,164.23,8188.58,679652.14,245352.98,13631.09,Lucknow
CUST0001758,72,Female,Medium,High School,Married,753,353.14,No,Gold,22,0.27,Education,16.05,5741.63,476555.29,29310.62,1332.15,Rajasthan
CUST0001759,29,Male,Medium,High School,Married,580,1750.94,No,Gold,8,0.15,Dining,218.87,5282.7,438464.1,145328.02,18166.21,Tamil Nadu
CUST0001760,37,Male,High,Bachelor's,Single,358,3790.68,Yes,Standard,37,0.5,Entertainment,102.45,9264.1,768920.3,314626.44,8503.35,Madhya Pradesh
CUST0001761,22,Female,Medium,Bachelor's,Single,641,1542.31,No,Gold,43,0.5,Utilities,35.87,3599.11,298726.13,128011.73,2977.21,Bangalore
CUST0001762,54,Male,Medium,Bachelor's,Single,764,3840.21,No,Standard,24,0.67,Travel,160.01,6689.08,555193.64,318737.43,13280.83,Punjab
CUST0001763,55,Male,High,PhD,Married,641,3752.79,No,Standard,17,0.7,Groceries,220.75,13598.23,1128653.09,311481.57,18322.25,Tamil Nadu
CUST0001764,47,Male,High,High School,Married,361,1304.55,No,Standard,40,0.68,Electronics,32.61,8182.95,679184.85,108277.65,2706.63,Gujarat
CUST0001765,26,Male,Medium,High School,Single,728,3671.23,No,Platinum,49,0.43,Education,74.92,5718.67,474649.61,304712.09,6218.36,Lucknow
CUST0001766,51,Female,Low,High School,Married,555,3764.11,Yes,Gold,8,0.61,Electronics,470.51,2234.56,185468.48,312421.13,39052.33,Tamil Nadu
CUST0001767,70,Female,Medium,Bachelor's,Married,646,2047.52,No,Standard,39,0.56,Entertainment,52.5,6680.28,554463.24,169944.16,4357.5,Mumbai
CUST0001768,61,Male,Low,Bachelor's,Single,825,1131.06,No,Platinum,12,0.44,Healthcare,94.26,2424.33,201219.39,93877.98,7823.58,Uttar Pradesh
CUST0001769,52,Female,Medium,Bachelor's,Single,603,2654.23,No,Standard,44,0.58,Electronics,60.32,4716.43,391463.69,220301.09,5006.56,Kolkata
CUST0001770,69,Male,Low,Bachelor's,Married,544,4614.85,No,Standard,40,0.86,Education,115.37,2983.16,247602.28,383032.55,9575.71,Madhya Pradesh
CUST0001771,75,Female,High,Master's,Married,711,3234.12,No,Standard,10,0.25,Dining,323.41,13707.34,1137709.22,268431.96,26843.03,Uttar Pradesh
CUST0001772,39,Other,Low,Master's,Single,516,947.32,No,Gold,26,0.82,Groceries,36.44,1300.59,107948.97,78627.56,3024.52,Rajasthan
CUST0001773,61,Male,Low,PhD,Single,815,3445.51,No,Gold,10,0.14,Electronics,344.55,1391.7,115511.1,285977.33,28597.65,Uttar Pradesh
CUST0001774,41,Female,Medium,Master's,Married,773,2193.29,No,Standard,46,0.35,Groceries,47.68,5979.69,496314.27,182043.07,3957.44,Chennai
CUST0001775,34,Female,Medium,Bachelor's,Single,335,2998.49,No,Gold,40,0.33,Healthcare,74.96,4103.74,340610.42,248874.67,6221.68,Maharashtra
CUST0001776,27,Male,Low,High School,Married,477,3696.91,No,Standard,13,0.6,Groceries,284.38,1244.84,103321.72,306843.53,23603.54,Kolkata
CUST0001777,47,Male,Medium,High School,Married,686,2623.24,No,Gold,20,0.2,Healthcare,131.16,3009.93,249824.19,217728.92,10886.28,Delhi
CUST0001778,73,Male,Medium,High School,Single,316,4088.52,No,Standard,43,0.81,Healthcare,95.08,3949.87,327839.21,339347.16,7891.64,Uttar Pradesh
CUST0001779,76,Female,Low,Bachelor's,Single,347,3638.56,No,Gold,42,0.76,Utilities,86.63,1008.17,83678.11,302000.48,7190.29,Gujarat
CUST0001780,63,Other,Low,Master's,Married,361,3113.86,No,Gold,37,0.62,Utilities,84.16,1708.34,141792.22,258450.38,6985.28,Maharashtra
CUST0001781,40,Female,High,Bachelor's,Single,368,838.88,No,Gold,22,0.47,Other,38.13,11720.45,972797.35,69627.04,3164.79,Gujarat
CUST0001782,49,Female,Medium,High School,Single,665,4196.15,No,Standard,16,0.85,Groceries,262.26,3149.99,261449.17,348280.45,21767.58,Punjab
CUST0001783,34,Female,Low,Bachelor's,Married,461,4685.94,No,Gold,31,0.76,Electronics,151.16,1393.07,115624.81,388933.02,12546.28,Rajasthan
CUST0001784,67,Female,High,Master's,Single,787,771.13,No,Standard,5,0.5,Groceries,154.23,9854.93,817959.19,64003.79,12801.09,Ahmedabad
CUST0001785,68,Female,High,Bachelor's,Married,730,2492.38,No,Platinum,19,0.66,Healthcare,131.18,11359.95,942875.85,206867.54,10887.94,Madhya Pradesh
CUST0001786,34,Male,Medium,Master's,Single,788,1368.55,Yes,Standard,31,0.55,Utilities,44.15,4875.81,404692.23,113589.65,3664.45,Chennai
CUST0001787,31,Female,Medium,Master's,Married,529,3797.16,No,Standard,20,0.57,Online Shopping,189.86,4834.19,401237.77,315164.28,15758.38,Maharashtra
CUST0001788,26,Female,High,Master's,Single,669,3635.99,No,Gold,25,0.36,Dining,145.44,9254.03,768084.49,301787.17,12071.52,Lucknow
CUST0001789,57,Male,High,Master's,Divorced,477,790.34,No,Gold,5,0.47,Groceries,158.07,8823.11,732318.13,65598.22,13119.81,Karnataka
CUST0001790,19,Female,Medium,Master's,Married,709,4397.43,No,Standard,33,0.16,Travel,133.26,4394.61,364752.63,364986.69,11060.58,Chennai
CUST0001791,62,Male,Medium,High School,Single,569,986.77,No,Platinum,7,0.39,Travel,140.97,6849.84,568536.72,81901.91,11700.51,Telangana
CUST0001792,42,Female,Medium,High School,Married,505,4006.57,No,Platinum,16,0.66,Other,250.41,3034.16,251835.28,332545.31,20784.03,Hyderabad
CUST0001793,56,Female,Medium,Bachelor's,Single,381,2339.2,No,Gold,32,0.86,Education,73.1,4222.27,350448.41,194153.6,6067.3,Maharashtra
CUST0001794,26,Male,Low,High School,Married,492,1708.53,Yes,Standard,43,0.87,Groceries,39.73,2900.14,240711.62,141807.99,3297.59,Madhya Pradesh
CUST0001795,71,Male,Medium,PhD,Married,488,875.37,No,Gold,41,0.54,Groceries,21.35,6131.45,508910.35,72655.71,1772.05,Ahmedabad
CUST0001796,39,Male,High,Bachelor's,Married,575,921.31,Yes,Standard,35,0.59,Entertainment,26.32,13065.12,1084404.96,76468.73,2184.56,Punjab
CUST0001797,60,Female,Medium,Master's,Single,373,3343.26,No,Standard,35,0.25,Healthcare,95.52,3185.25,264375.75,277490.58,7928.16,Telangana
CUST0001798,63,Male,Medium,Bachelor's,Married,309,2797.11,No,Platinum,37,0.66,Education,75.6,5836.82,484456.06,232160.13,6274.8,Ahmedabad
CUST0001799,21,Female,Medium,Bachelor's,Single,515,698.22,No,Platinum,37,0.16,Healthcare,18.87,5881.29,488147.07,57952.26,1566.21,West Bengal
CUST0001800,43,Male,Low,Master's,Married,589,652.22,No,Platinum,44,0.33,Healthcare,14.82,1749.13,145177.79,54134.26,1230.06,Bangalore
CUST0001801,75,Other,Medium,Bachelor's,Married,744,454.32,No,Standard,15,0.63,Electronics,30.29,3451.99,286515.17,37708.56,2514.07,Bangalore
CUST0001802,46,Female,Medium,Bachelor's,Single,492,3744.46,No,Standard,33,0.35,Dining,113.47,5998.99,497916.17,310790.18,9418.01,Pune
CUST0001803,62,Female,Low,High School,Single,588,3588.22,No,Standard,29,0.14,Groceries,123.73,2061.72,171122.76,297822.26,10269.59,Madhya Pradesh
CUST0001804,51,Female,Low,Bachelor's,Married,443,386.31,No,Standard,17,0.77,Education,22.72,2922.72,242585.76,32063.73,1885.76,Pune
CUST0001805,40,Female,High,Bachelor's,Married,688,2845.32,No,Standard,48,0.35,Electronics,59.28,10962.17,909860.11,236161.56,4920.24,Delhi
CUST0001806,54,Female,Low,Bachelor's,Single,706,514.91,Yes,Standard,23,0.15,Utilities,22.39,2391.49,198493.67,42737.53,1858.37,Pune
CUST0001807,28,Male,Low,Bachelor's,Single,669,4528.35,No,Gold,40,0.16,Online Shopping,113.21,1649.12,136876.96,375853.05,9396.43,Delhi
CUST0001808,23,Male,High,Master's,Married,740,4544.88,No,Gold,32,0.3,Healthcare,142.03,8781.28,728846.24,377225.04,11788.49,Pune
CUST0001809,35,Male,Medium,Master's,Single,828,3521.34,No,Gold,8,0.24,Other,440.17,4086.33,339165.39,292271.22,36534.11,Tamil Nadu
CUST0001810,38,Male,Medium,Bachelor's,Single,312,4638.33,No,Platinum,7,0.72,Travel,662.62,6679.83,554425.89,384981.39,54997.46,Karnataka
CUST0001811,59,Male,High,Bachelor's,Single,639,4076.12,No,Standard,42,0.36,Education,97.05,8676.96,720187.68,338317.96,8055.15,Uttar Pradesh
CUST0001812,53,Female,Low,Master's,Single,611,4159.84,No,Standard,41,0.74,Entertainment,101.46,2144.58,178000.14,345266.72,8421.18,Ahmedabad
CUST0001813,58,Other,Medium,Bachelor's,Married,403,2891.57,No,Gold,47,0.24,Groceries,61.52,6829.75,566869.25,240000.31,5106.16,Uttar Pradesh
CUST0001814,55,Male,Medium,Bachelor's,Divorced,638,1599.69,No,Gold,29,0.49,Travel,55.16,6516.92,540904.36,132774.27,4578.28,Pune
CUST0001815,51,Female,High,Bachelor's,Married,497,1167.22,No,Gold,45,0.65,Electronics,25.94,10593.02,879220.66,96879.26,2153.02,Gujarat
CUST0001816,34,Male,Medium,Master's,Single,599,1703.28,No,Standard,39,0.62,Travel,43.67,4306.63,357450.29,141372.24,3624.61,Hyderabad
CUST0001817,54,Female,Medium,Bachelor's,Married,743,3179.63,No,Standard,33,0.58,Groceries,96.35,5373.72,446018.76,263909.29,7997.05,Madhya Pradesh
CUST0001818,42,Female,Medium,Bachelor's,Married,658,946.02,No,Gold,45,0.84,Travel,21.02,6671.53,553736.99,78519.66,1744.66,West Bengal
CUST0001819,55,Female,Medium,Bachelor's,Single,667,1367.34,No,Platinum,33,0.28,Utilities,41.43,3040.99,252402.17,113489.22,3438.69,Telangana
CUST0001820,75,Other,Medium,Bachelor's,Divorced,468,2393.5,Yes,Platinum,16,0.49,Entertainment,149.59,4573.09,379566.47,198660.5,12415.97,Maharashtra
CUST0001821,29,Male,Medium,High School,Married,448,1241.95,Yes,Gold,39,0.81,Other,31.84,6399.25,531137.75,103081.85,2642.72,Madhya Pradesh
CUST0001822,40,Female,Medium,Bachelor's,Divorced,341,2984.35,No,Gold,24,0.16,Education,124.35,4642.47,385325.01,247701.05,10321.05,Lucknow
CUST0001823,70,Female,Medium,Master's,Married,501,4623.56,No,Platinum,21,0.14,Groceries,220.17,5880.5,488081.5,383755.48,18274.11,Pune
CUST0001824,59,Male,Medium,PhD,Married,543,3765.64,No,Gold,16,0.29,Travel,235.35,5768.01,478744.83,312548.12,19534.05,Maharashtra
CUST0001825,39,Female,Medium,Bachelor's,Single,763,3365.49,No,Gold,40,0.61,Entertainment,84.14,3822.63,317278.29,279335.67,6983.62,Maharashtra
CUST0001826,38,Male,High,Bachelor's,Married,748,2955.34,No,Platinum,14,0.31,Groceries,211.1,11116.78,922692.74,245293.22,17521.3,West Bengal
CUST0001827,44,Female,Medium,High School,Single,736,2490.94,No,Gold,22,0.25,Entertainment,113.22,5265.18,437009.94,206748.02,9397.26,Mumbai
CUST0001828,74,Male,High,Master's,Married,830,1014.16,No,Platinum,34,0.47,Travel,29.83,8865.56,735841.48,84175.28,2475.89,Pune
CUST0001829,48,Male,High,Master's,Married,572,4484.08,No,Standard,12,0.59,Healthcare,373.67,12402.78,1029430.74,372178.64,31014.61,Uttar Pradesh
CUST0001830,23,Female,Medium,High School,Married,729,1317.83,No,Gold,45,0.3,Education,29.29,6039.97,501317.51,109379.89,2431.07,Uttar Pradesh
CUST0001831,44,Female,Medium,High School,Married,512,547.41,No,Platinum,17,0.34,Dining,32.2,3114.22,258480.26,45435.03,2672.6,Uttar Pradesh
CUST0001832,57,Male,High,Master's,Married,403,3775.07,No,Standard,35,0.59,Dining,107.86,11723.46,973047.18,313330.81,8952.38,Uttar Pradesh
CUST0001833,51,Male,Medium,Bachelor's,Single,491,960.52,No,Gold,10,0.86,Education,96.05,4989.76,414150.08,79723.16,7972.15,Tamil Nadu
CUST0001834,29,Female,High,Bachelor's,Married,679,1922.29,No,Standard,11,0.64,Healthcare,174.75,14162.04,1175449.32,159550.07,14504.25,Gujarat
